timestamp;total_packets;total_loopback;total_multicast;total_udp;total_tcp;total_options;total_fragment;total_fin;total_syn;total_intensity;input_packets;input_udp;input_tcp;input_options;input_fragment;input_fin;input_syn;input_intensity;output_packets;output_udp;output_tcp;output_options;output_fragment;output_fin;output_syn;output_intensity
2025-11-06T21:06:54.551034;400;0;0;0;200;0;200;0;0;198.62939549341905;115;0;115;0;115;0;0;57.10595120435797;85;0;85;0;85;0;0;42.20874654235155
2025-11-06T21:06:56.567042;400;0;0;0;200;0;200;0;0;198.5351872670256;117;0;117;0;117;0;0;58.07154227560499;83;0;83;0;83;0;0;41.19605135790782
2025-11-06T21:06:58.581077;400;0;0;8;188;0;192;0;0;198.76152679395756;108;0;108;0;108;0;0;53.66561223436854;80;0;80;0;80;0;0;39.75230535879151
2025-11-06T21:07:00.596074;402;0;0;0;201;0;201;0;0;199.62440955705102;111;0;111;0;111;0;0;55.120172788140955;90;0;90;0;90;0;0;44.69203199038456
2025-11-06T21:07:02.614116;400;0;0;0;200;0;200;0;0;198.43714867809823;111;0;111;0;111;0;0;55.066308758172255;89;0;89;0;89;0;0;44.15226558087685
2025-11-06T21:07:04.628060;400;0;0;0;200;0;199;0;0;198.7429730983165;110;0;110;0;109;0;0;54.65431760203704;90;0;90;0;90;0;0;44.717168947121216
2025-11-06T21:07:06.646066;400;0;0;0;200;0;197;0;0;198.33920686618157;114;0;114;0;111;0;0;56.52667395686175;86;0;86;0;86;0;0;42.642929476229035
2025-11-06T21:07:08.660064;400;0;0;0;200;0;200;0;0;198.7350864723999;113;0;113;0;113;0;0;56.14266192845297;87;0;87;0;87;0;0;43.224881307746976
2025-11-06T21:07:10.675052;400;0;0;0;200;0;196;0;0;198.63334629360654;118;0;118;0;114;0;0;58.59683715661393;82;0;82;0;82;0;0;40.71983599018934
2025-11-06T21:07:12.689057;400;0;0;0;200;0;196;0;0;198.73699333054486;116;0;116;0;112;0;0;57.63372806585801;84;0;84;0;84;0;0;41.73476859941442
2025-11-06T21:07:14.703517;400;0;0;0;200;0;200;0;0;198.6878269182123;115;0;115;0;115;0;0;57.122750238986036;85;0;85;0;85;0;0;42.22116322012011
2025-11-06T21:07:16.719062;400;0;0;0;200;0;199;0;0;198.652985043258;118;0;118;0;117;0;0;58.60263058776111;82;0;82;0;82;0;0;40.723861933867894
2025-11-06T21:07:18.733043;400;0;0;0;200;0;195;0;0;198.73233218634616;113;0;113;0;108;0;0;56.141883842642784;87;0;87;0;87;0;0;43.22428225053029
2025-11-06T21:07:20.750110;400;0;0;0;200;0;196;0;0;198.42712719491735;114;0;114;0;110;0;0;56.55173125055144;86;0;86;0;86;0;0;42.661832346907225
2025-11-06T21:07:22.764032;400;0;0;0;200;0;199;0;0;198.81035274666885;115;0;115;0;114;0;0;57.15797641466729;85;0;85;0;85;0;0;42.24719995866713
2025-11-06T21:07:24.778067;400;0;0;0;200;0;196;0;0;198.72291640040524;114;0;114;0;110;0;0;56.636031174115494;86;0;86;0;86;0;0;42.725427026087125
2025-11-06T21:07:26.792066;400;0;0;0;200;0;199;0;0;198.79303834012734;114;0;114;0;113;0;0;56.65601592693629;86;0;86;0;86;0;0;42.74050324312738
2025-11-06T21:07:28.809052;400;0;0;0;200;0;197;0;0;198.52522635394664;114;0;114;0;111;0;0;56.579689510874786;86;0;86;0;86;0;0;42.682923666098525
2025-11-06T21:07:30.826060;402;0;1;0;201;0;201;0;0;199.45747894181358;113;0;113;0;113;0;0;56.06640577220133;88;0;88;0;88;0;0;43.66233369870546
2025-11-06T21:07:32.844039;400;0;0;0;200;0;199;0;0;198.43172709430476;116;0;116;0;115;0;0;57.545200857348384;84;0;84;0;84;0;0;41.670662689804004
2025-11-06T21:07:34.858078;400;0;0;0;200;0;200;0;0;198.7241874794121;113;0;113;0;113;0;0;56.13958296293392;87;0;87;0;87;0;0;43.22251077677213
2025-11-06T21:07:36.873090;400;0;1;0;200;0;200;0;0;198.7349687663061;112;0;112;0;112;0;0;55.64579125456571;88;0;88;0;88;0;0;43.72169312858735
2025-11-06T21:07:38.887233;400;0;0;0;200;0;200;0;0;198.72451702106818;118;0;118;0;118;0;0;58.62373252121511;82;0;82;0;82;0;0;40.73852598931897
2025-11-06T21:07:40.904033;400;0;0;1;199;0;199;0;0;198.524780015674;112;0;112;0;112;0;0;55.58693840438872;87;0;87;0;87;0;0;43.179139653409095
2025-11-06T21:07:42.918058;400;0;0;0;200;0;200;0;0;198.73176721402783;115;0;115;0;115;0;0;57.135383074032994;85;0;85;0;85;0;0;42.23050053298091
2025-11-06T21:07:44.932046;400;0;0;1;199;0;199;0;1;198.73197907827074;114;0;114;0;114;0;0;56.638614037307164;85;0;85;0;85;0;1;42.23054555413253
2025-11-06T21:07:46.946037;400;0;0;0;200;0;200;0;0;198.73543959151786;115;0;115;0;115;0;0;57.136438882561386;85;0;85;0;85;0;0;42.23128091319755
2025-11-06T21:07:48.960056;400;0;0;0;200;0;200;0;1;198.72851868553502;115;0;115;0;115;0;1;57.13444912209132;85;0;85;0;85;0;0;42.22981022067619
2025-11-06T21:07:50.972067;400;0;0;0;200;0;200;0;0;198.93298260932872;114;0;114;0;114;0;0;56.69590004365869;86;0;86;0;86;0;0;42.77059126100568
2025-11-06T21:07:52.986035;400;0;0;0;200;0;200;0;0;198.73221448351492;112;0;112;0;112;0;0;55.64502005538418;88;0;88;0;88;0;0;43.72108718637328
2025-11-06T21:07:55.000067;400;0;0;0;200;0;199;0;0;198.72508195216423;117;0;117;0;116;0;0;58.127086471008035;83;0;83;0;83;0;0;41.235454505074074
2025-11-06T21:07:57.014058;400;0;0;0;200;0;199;0;0;198.7276948002645;110;0;110;0;109;0;0;54.650116070072734;90;0;90;0;90;0;0;44.71373133005951
2025-11-06T21:07:59.028035;400;0;0;0;200;0;200;0;0;198.80462805812078;115;0;115;0;115;0;0;57.15633056670973;85;0;85;0;85;0;0;42.245983462350665
2025-11-06T21:08:01.042030;400;0;0;0;200;0;200;0;0;198.7318613758578;112;0;112;0;112;0;0;55.644921185240186;88;0;88;0;88;0;0;43.721009502688716
2025-11-06T21:08:03.056026;400;0;1;0;198;0;197;0;0;198.7280008139961;113;0;113;0;112;0;0;56.140660229953895;85;0;85;0;85;0;0;42.22970017297417
2025-11-06T21:08:05.070038;400;0;0;0;200;0;200;0;0;198.77320703887656;115;0;115;0;115;0;0;57.14729702367701;85;0;85;0;85;0;0;42.23930649576127
2025-11-06T21:08:07.084044;400;0;0;0;200;0;200;0;0;198.72442286619778;112;0;112;0;112;0;0;55.642838402535375;88;0;88;0;88;0;0;43.71937303056351
2025-11-06T21:08:09.098044;400;0;0;0;200;0;200;0;0;198.73638124863405;111;0;111;0;111;0;0;55.14934579649595;89;0;89;0;89;0;0;44.21884482782108
2025-11-06T21:08:11.112050;400;0;0;0;200;0;200;0;0;198.7522259678399;113;0;113;0;113;0;0;56.147503835914776;87;0;87;0;87;0;0;43.228609148005184
2025-11-06T21:08:13.127061;400;0;0;0;200;0;200;0;0;198.67178072848145;115;0;115;0;115;0;0;57.11813695943842;85;0;85;0;85;0;0;42.21775340480231
2025-11-06T21:08:15.141082;400;0;1;0;200;0;200;0;0;198.79713698838717;111;0;111;0;111;0;0;55.166205514277436;89;0;89;0;89;0;0;44.23236297991614
2025-11-06T21:08:17.156113;402;0;1;0;201;0;201;0;0;199.69604695179646;112;0;112;0;112;0;0;55.63670959851046;89;0;89;0;89;0;0;44.211313877387774
2025-11-06T21:08:19.172043;400;0;0;0;200;0;200;0;0;198.57447683868105;110;0;110;0;110;0;0;54.60798113063729;90;0;90;0;90;0;0;44.67925728870324
2025-11-06T21:08:21.189074;400;0;0;0;200;0;200;0;0;198.44757021661698;113;0;113;0;113;0;0;56.0614385861943;87;0;87;0;87;0;0;43.16234652211419
2025-11-06T21:08:23.204075;400;0;1;0;200;0;199;0;0;198.76425834116142;110;0;110;0;109;0;0;54.66017104381939;90;0;90;0;90;0;0;44.72195812676132
2025-11-06T21:08:25.218056;400;0;0;0;200;0;199;0;0;198.76628350220807;115;0;115;0;114;0;0;57.145306506884815;85;0;85;0;85;0;0;42.23783524421921
2025-11-06T21:08:27.231595;400;0;0;0;200;0;200;0;0;198.80427469308793;119;0;119;0;119;0;0;59.14427172119366;81;0;81;0;81;0;0;40.257865625350306
2025-11-06T21:08:29.244033;400;0;0;0;196;0;196;0;0;198.88739718346258;110;0;110;0;110;0;0;54.69403422545221;86;0;86;0;86;0;0;42.760790394444456
2025-11-06T21:08:31.260066;400;0;0;0;200;0;200;0;0;198.53168673790617;111;0;111;0;111;0;0;55.09254306976896;89;0;89;0;89;0;0;44.17330029918412
2025-11-06T21:08:33.282054;400;0;1;0;200;0;199;0;0;197.9511137718729;112;0;112;0;111;0;0;55.42631185612442;88;0;88;0;88;0;0;43.54924502981204
2025-11-06T21:08:35.298100;400;0;0;0;200;0;200;0;0;198.52858570113224;111;0;111;0;111;0;0;55.0916825320642;89;0;89;0;89;0;0;44.172610318501924
2025-11-06T21:08:37.316036;402;0;0;0;201;0;201;0;0;199.43409932233504;115;0;115;0;115;0;0;57.05204333847893;86;0;86;0;86;0;0;42.66500632268859
2025-11-06T21:08:39.333069;400;0;0;0;200;0;200;0;0;198.4842185960176;112;0;112;0;112;0;0;55.57558120688493;88;0;88;0;88;0;0;43.66652809112387
2025-11-06T21:08:41.347060;400;0;0;0;200;0;200;0;0;198.7460572924305;112;0;112;0;112;0;0;55.64889604188054;88;0;88;0;88;0;0;43.72413260433471
2025-11-06T21:08:43.361060;400;0;0;0;200;0;200;0;0;198.76875613850723;113;0;113;0;113;0;0;56.15217360912829;87;0;87;0;87;0;0;43.232204460125324
2025-11-06T21:08:45.380105;402;0;0;0;201;0;201;0;0;199.26183491846044;117;0;117;0;117;0;0;57.99411613298476;84;0;84;0;84;0;0;41.63680132624547
2025-11-06T21:08:47.394039;400;0;1;2;198;0;197;0;0;198.78505352802492;109;0;109;0;108;0;0;54.168927086386795;89;0;89;0;89;0;0;44.22967440998555
2025-11-06T21:08:49.408042;400;0;1;0;200;0;200;0;0;198.74782309550991;108;0;108;0;108;0;0;53.661912235787675;92;0;92;0;92;0;0;45.71199931196728
2025-11-06T21:08:51.422045;400;0;0;8;192;0;196;0;0;198.7350158487269;77;0;77;0;77;0;0;38.256490550879924;115;0;115;0;115;0;0;57.136317056508986
2025-11-06T21:08:53.436046;400;0;0;0;200;0;199;0;0;198.76093810827325;115;0;115;0;114;0;0;57.143769706128566;85;0;85;0;85;0;0;42.23669934800807
2025-11-06T21:08:55.452070;400;0;0;0;200;0;200;0;0;198.53142831447485;112;0;112;0;112;0;0;55.58879992805296;88;0;88;0;88;0;0;43.67691422918447
2025-11-06T21:08:57.466029;400;0;0;0;200;0;199;0;0;198.73499230751372;115;0;115;0;114;0;0;57.13631028841019;85;0;85;0;85;0;0;42.23118586534667
2025-11-06T21:08:59.478067;400;0;1;10;190;0;191;0;0;198.9237600742614;108;0;108;0;105;0;0;53.70941522005057;82;0;82;0;82;0;0;40.77937081522359
2025-11-06T21:09:01.491059;400;0;0;0;200;0;197;0;0;198.82738741190087;114;0;114;0;111;0;0;56.66580541239175;86;0;86;0;86;0;0;42.74788829355869
2025-11-06T21:09:03.506089;402;0;0;0;201;0;201;0;0;199.62060451965496;114;0;114;0;114;0;0;56.60882814736484;87;0;87;0;87;0;0;43.20147411246264
2025-11-06T21:09:05.522054;400;0;0;0;200;0;195;0;0;198.77391354932988;117;0;117;0;112;0;0;58.14136971317899;83;0;83;0;83;0;0;41.24558706148595
2025-11-06T21:09:07.535061;400;0;0;0;200;0;200;0;0;198.8337732184062;113;0;113;0;113;0;0;56.17054093419975;87;0;87;0;87;0;0;43.24634567500335
2025-11-06T21:09:09.550030;400;0;0;0;200;0;200;0;0;198.7082766255536;117;0;117;0;117;0;0;58.122170912974426;83;0;83;0;83;0;0;41.23196739980237
2025-11-06T21:09:11.570070;400;0;0;0;200;0;199;0;0;198.2448988369672;114;0;114;0;113;0;0;56.49979616853565;86;0;86;0;86;0;0;42.62265324994795
2025-11-06T21:09:13.586103;400;0;0;0;200;0;200;0;0;198.57748529359546;116;0;116;0;116;0;0;57.58747073514269;84;0;84;0;84;0;0;41.70127191165505
2025-11-06T21:09:15.603032;400;0;0;6;194;0;198;0;0;198.44423708298652;110;0;110;0;110;0;0;54.57216519782129;84;0;84;0;84;0;0;41.67328978742717
2025-11-06T21:09:17.617058;400;0;0;0;200;0;200;0;0;198.7506719906252;112;0;112;0;112;0;0;55.65018815737505;88;0;88;0;88;0;0;43.72514783793754
2025-11-06T21:09:19.631081;400;0;0;6;194;0;194;0;0;198.7798484354271;114;0;114;0;114;0;0;56.65225680409673;80;0;80;0;80;0;0;39.755969687085425
2025-11-06T21:09:21.646041;402;0;0;0;201;0;201;0;0;199.65684097922082;115;0;115;0;115;0;0;57.11576296669252;86;0;86;0;86;0;0;42.71265752291789
2025-11-06T21:09:23.660059;400;0;0;0;200;0;200;0;0;198.73193199728883;114;0;114;0;114;0;0;56.63860061922732;86;0;86;0;86;0;0;42.7273653794171
2025-11-06T21:09:25.674068;400;0;0;0;200;0;200;0;0;198.73021355671568;117;0;117;0;117;0;0;58.128587465339336;83;0;83;0;83;0;0;41.236519313018505
2025-11-06T21:09:27.690029;400;0;0;0;200;0;200;0;0;198.67523914556418;117;0;117;0;117;0;0;58.11250745007752;83;0;83;0;83;0;0;41.225112122704566
2025-11-06T21:09:29.706055;402;0;0;0;201;0;200;0;0;199.52200775599982;114;0;114;0;113;0;0;56.58086787110443;87;0;87;0;87;0;0;43.18013600689549
2025-11-06T21:09:31.720023;400;0;0;0;200;0;200;0;0;198.76576543382615;115;0;115;0;115;0;0;57.145157562225016;85;0;85;0;85;0;0;42.23772515468806
2025-11-06T21:09:33.734031;400;0;0;0;200;0;194;0;0;198.75196696994993;116;0;116;0;110;0;0;57.638070421285484;84;0;84;0;84;0;0;41.73791306368949
2025-11-06T21:09:35.752092;400;0;0;0;200;0;200;0;0;198.33156326337223;99;0;99;0;99;0;0;49.08706190768463;101;0;101;0;101;0;0;50.07871972400149
2025-11-06T21:09:37.769039;400;0;0;0;200;0;198;0;0;198.5395807232229;87;0;87;0;85;0;0;43.182358807300986;113;0;113;0;113;0;0;56.08743155431047
2025-11-06T21:09:39.786037;402;0;0;0;201;0;201;0;0;199.4274002197816;111;0;111;0;111;0;0;55.06577468755164;90;0;90;0;90;0;0;44.64792542233916
2025-11-06T21:09:41.800066;400;0;0;0;200;0;198;0;0;198.73026063688337;118;0;118;0;116;0;0;58.62542688788059;82;0;82;0;82;0;0;40.73970343056109
2025-11-06T21:09:43.813051;400;0;0;0;200;0;199;0;0;198.85726991934038;115;0;115;0;114;0;0;57.17146510181036;85;0;85;0;85;0;0;42.257169857859836
2025-11-06T21:09:45.827030;400;0;0;0;200;0;199;0;0;198.73261467370995;115;0;115;0;114;0;0;57.135626718691604;85;0;85;0;85;0;0;42.23068061816336
2025-11-06T21:09:47.841036;400;0;0;0;200;0;200;0;0;198.72771833974883;119;0;119;0;119;0;0;59.12149620607528;81;0;81;0;81;0;0;40.24236296379914
2025-11-06T21:09:49.856067;400;0;0;0;200;0;198;0;0;198.6280315631826;116;0;116;0;114;0;0;57.602129153322956;84;0;84;0;84;0;0;41.711886628268346
2025-11-06T21:09:51.871067;400;0;0;0;200;0;198;0;0;198.71406637511572;113;0;113;0;111;0;0;56.1367237509702;87;0;87;0;87;0;0;43.22030943658767
2025-11-06T21:09:53.885510;402;0;0;0;201;0;200;0;0;199.7001386913271;115;0;115;0;114;0;0;57.128149128115965;86;0;86;0;86;0;0;42.72192021754759
2025-11-06T21:09:55.899045;400;0;0;0;200;0;200;0;0;198.7826746962285;115;0;115;0;115;0;0;57.15001897516569;85;0;85;0;85;0;0;42.241318372948555
2025-11-06T21:09:57.919048;402;0;0;0;201;0;201;0;0;199.12950992659498;119;0;119;0;119;0;0;58.946297714589065;82;0;82;0;82;0;0;40.61845724870843
2025-11-06T21:09:59.933031;400;0;0;1;199;0;200;0;0;198.76291610599824;117;0;117;0;117;0;0;58.138152961004494;83;1;82;0;83;0;0;41.243305091994635
2025-11-06T21:10:01.949081;400;0;0;0;200;0;200;0;0;198.5298073101149;110;0;110;0;110;0;0;54.5956970102816;90;0;90;0;90;0;0;44.669206644775855
2025-11-06T21:10:03.966044;402;0;0;1;200;0;201;0;0;199.43730750264626;116;1;115;0;116;0;0;57.54907380673375;85;0;85;0;85;0;0;42.16957994458939
2025-11-06T21:10:05.981247;400;0;0;0;200;0;200;0;0;198.64853952518672;112;0;112;0;112;0;0;55.621591067052286;88;0;88;0;88;0;0;43.70267869554108
2025-11-06T21:10:07.996081;402;0;0;0;201;0;201;0;0;199.64128581897128;115;0;115;0;115;0;0;57.11131310741716;86;0;86;0;86;0;0;42.70932980206848
2025-11-06T21:10:10.010040;400;0;0;0;200;0;200;0;0;198.7984325732791;116;0;116;0;116;0;0;57.651545446250935;84;0;84;0;84;0;0;41.74767084038861
2025-11-06T21:10:12.029074;400;0;0;0;200;0;200;0;0;198.26396882083085;116;0;116;0;116;0;0;57.49655095804095;84;0;84;0;84;0;0;41.63543345237448
2025-11-06T21:10:14.046036;402;0;0;0;201;0;201;0;0;199.49540285439622;115;0;115;0;115;0;0;57.06958041854618;86;0;86;0;86;0;0;42.67812100865193
2025-11-06T21:10:16.063037;400;0;0;0;200;0;200;0;0;198.43644455956772;115;0;115;0;115;0;0;57.05047781087572;85;0;85;0;85;0;0;42.16774446890814
2025-11-06T21:10:18.080044;400;0;2;0;200;0;200;0;0;198.45480021523736;116;0;116;0;116;0;0;57.55189206241883;84;0;84;0;84;0;0;41.67550804519984
2025-11-06T21:10:20.101046;400;0;0;0;200;0;200;0;0;198.0584454365275;116;0;116;0;116;0;0;57.436949176592975;84;0;84;0;84;0;0;41.59227354167077
2025-11-06T21:10:22.131059;402;0;0;0;201;0;201;0;0;198.14857280655582;115;0;115;0;115;0;0;56.684293215805766;86;0;86;0;86;0;0;42.38999318747214
2025-11-06T21:10:24.146027;402;0;1;0;201;0;201;0;0;199.6558007409043;118;0;118;0;118;0;0;58.60543404832515;83;0;83;0;83;0;0;41.22246632212701
2025-11-06T21:10:26.162077;400;0;0;0;200;0;200;0;0;198.52456859298218;118;0;118;0;118;0;0;58.564747734929746;82;0;82;0;82;0;0;40.69753656156135
2025-11-06T21:10:28.176025;400;0;0;0;200;0;200;0;0;198.80062332796987;114;0;114;0;114;0;0;56.658177648471415;86;0;86;0;86;0;0;42.74213401551352
2025-11-06T21:10:30.192090;400;0;0;0;200;0;199;0;0;198.54536064625287;114;0;114;0;113;0;0;56.585427784182066;86;0;86;0;86;0;0;42.687252538944364
2025-11-06T21:10:32.207051;400;0;0;0;200;0;197;0;0;198.71385454906383;117;0;117;0;114;0;0;58.123802455601165;83;0;83;0;83;0;0;41.23312481893074
2025-11-06T21:10:34.223028;400;0;0;0;200;0;200;0;0;198.57384225436465;119;0;119;0;119;0;0;59.07571807067348;81;0;81;0;81;0;0;40.21120305650884
2025-11-06T21:10:36.239037;400;0;1;0;200;0;199;0;0;198.55334971177174;114;0;114;0;113;0;0;56.58770466785495;86;0;86;0;86;0;0;42.68897018803093
2025-11-06T21:10:38.252072;400;0;0;0;200;0;200;0;0;198.82993225979746;114;0;114;0;114;0;0;56.66653069404228;86;0;86;0;86;0;0;42.74843543585646
2025-11-06T21:10:40.266051;400;0;0;0;200;0;199;0;0;198.7313905676002;114;0;114;0;113;0;0;56.63844631176606;86;0;86;0;86;0;0;42.72724897203404
2025-11-06T21:10:42.280032;400;0;0;0;200;0;198;0;0;198.8252196298891;114;0;114;0;112;0;0;56.665187594518386;86;0;86;0;86;0;0;42.74742222042615
2025-11-06T21:10:44.293042;400;0;0;0;200;0;200;0;0;198.8238294467372;113;0;113;0;113;0;0;56.16773181870325;87;0;87;0;87;0;0;43.24418290466534
2025-11-06T21:10:46.307027;400;0;0;1;199;0;199;0;0;198.73028417697557;115;0;115;0;114;0;0;57.13495670088048;85;1;84;0;85;0;0;42.230185387607314
2025-11-06T21:10:48.321068;400;0;0;0;200;0;199;0;0;198.72336363005357;113;0;113;0;112;0;0;56.13935022549013;87;0;87;0;87;0;0;43.22233158953665
2025-11-06T21:10:50.336055;400;0;0;1;195;0;196;0;0;198.6300304328497;115;1;114;0;115;0;0;57.1061337494443;81;0;81;0;81;0;0;40.22258116265207
2025-11-06T21:10:52.352061;400;0;0;0;200;0;199;0;0;198.59377483943845;115;0;115;0;114;0;0;57.09571026633856;85;0;85;0;85;0;0;42.20117715338068
2025-11-06T21:10:54.366046;400;0;0;0;200;0;198;0;0;198.76409350428776;111;0;111;0;109;0;0;55.15703594743985;89;0;89;0;89;0;0;44.22501080470403
2025-11-06T21:10:56.388036;400;0;0;0;200;0;200;0;0;197.96652984492565;118;0;118;0;118;0;0;58.40012630425307;82;0;82;0;82;0;0;40.58313861820976
2025-11-06T21:10:58.405070;400;0;0;0;200;0;199;0;0;198.46869831549245;113;0;113;0;112;0;0;56.067407274126616;87;0;87;0;87;0;0;43.16694188361961
2025-11-06T21:11:00.419038;400;0;0;0;200;0;200;0;0;198.74685778593852;112;0;112;0;112;0;0;55.64912018006279;88;0;88;0;88;0;0;43.72430871290647
2025-11-06T21:11:02.481034;400;0;1;0;200;0;200;0;0;198.7961240883247;112;0;112;0;112;0;0;55.66291474473091;88;0;88;0;88;0;0;43.73514729943143
2025-11-06T21:11:04.496041;402;0;3;0;201;0;193;0;0;199.6259930625622;116;0;116;0;108;0;0;57.603520386211976;85;0;85;0;85;0;0;42.209476145069125
2025-11-06T21:11:06.513098;400;0;0;0;200;0;199;0;0;198.4276904364454;114;0;114;0;113;0;0;56.551891774386945;86;0;86;0;86;0;0;42.66195344383576
2025-11-06T21:11:08.528053;400;0;1;0;200;0;200;2;0;198.764635112185;110;0;110;0;110;0;0;54.66027465585088;90;0;90;0;90;2;0;44.722042900241625
2025-11-06T21:11:10.545103;400;0;0;0;200;0;200;1;0;198.49786248109785;113;0;113;0;113;1;0;56.075646150910146;87;0;87;0;87;0;0;43.17328508963879
2025-11-06T21:11:12.558061;400;0;1;0;200;0;200;1;0;198.82870695453025;113;0;113;0;113;1;0;56.169109714654795;87;0;87;0;87;0;0;43.24524376261033
2025-11-06T21:11:14.572049;400;0;0;0;200;0;200;0;0;198.74749347655322;114;0;114;0;114;0;0;56.643035640817665;86;0;86;0;86;0;0;42.730711097458936
2025-11-06T21:11:16.587067;400;0;0;0;200;0;200;0;0;198.62892517053194;113;0;113;0;113;0;0;56.11267136067527;87;0;87;0;87;0;0;43.20179122459069
2025-11-06T21:11:18.601027;400;0;0;0;200;0;200;0;0;198.73400358159623;112;0;112;0;112;0;0;55.64552100284694;88;0;88;0;88;0;0;43.721480787951165
2025-11-06T21:11:20.616058;402;0;0;0;201;0;201;0;0;199.6611911841728;112;0;112;0;112;0;0;55.62699853887401;89;0;89;0;89;0;0;44.203597053212384
2025-11-06T21:11:22.630078;400;0;0;0;200;0;200;0;0;198.7276948002645;111;0;111;0;111;0;0;55.14693530707339;89;0;89;0;89;0;0;44.216912093058845
2025-11-06T21:11:24.645083;400;0;0;0;200;0;199;0;0;198.63214692693612;114;0;114;0;113;0;0;56.61016187417679;86;0;86;0;86;0;0;42.70591158929126
2025-11-06T21:11:26.660036;400;0;0;0;200;0;198;0;0;198.76105584513115;115;0;115;0;113;0;0;57.14380355547521;85;0;85;0;85;0;0;42.23672436709037
2025-11-06T21:11:28.674048;400;0;0;0;200;0;199;0;0;198.75797118550017;112;0;112;0;111;0;0;55.652231931940044;88;0;88;0;88;0;0;43.72675366081003
2025-11-06T21:11:30.688062;400;0;0;0;200;0;200;0;0;198.75976074736593;111;0;111;0;111;0;0;55.15583360739405;89;0;89;0;89;0;0;44.22404676628892
2025-11-06T21:11:32.702065;400;0;0;0;200;0;198;0;0;198.75010691402645;114;0;114;0;112;0;0;56.64378047049753;86;0;86;0;86;0;0;42.731272986515684
2025-11-06T21:11:34.718030;400;0;0;0;200;0;198;0;0;198.57482938727605;113;0;113;0;111;0;0;56.09738930190549;87;0;87;0;87;0;0;43.19002539173254
2025-11-06T21:11:36.732044;400;0;1;0;200;0;200;0;0;198.73096684207565;111;0;111;0;111;0;0;55.147843298675994;89;0;89;0;89;0;0;44.217640122361836
2025-11-06T21:11:38.746063;400;0;0;0;200;0;199;0;0;198.7518727890664;113;0;113;0;112;0;0;56.14740406291126;87;0;87;0;87;0;0;43.22853233162194
2025-11-06T21:11:40.766083;400;0;0;0;200;0;200;0;0;198.17769117516428;111;0;111;0;111;0;0;54.99430930110809;89;0;89;0;89;0;0;44.09453628647405
2025-11-06T21:11:42.780024;400;0;0;0;200;0;200;0;0;198.7725476336514;112;0;112;0;112;0;0;55.65631333742239;88;0;88;0;88;0;0;43.72996047940331
2025-11-06T21:11:44.794031;400;0;0;0;200;0;200;0;0;198.74961247463833;111;0;111;0;111;0;0;55.15301746171214;89;0;89;0;89;0;0;44.22178877560703
2025-11-06T21:11:46.812048;400;0;4;0;200;0;199;0;0;198.3333217087726;115;0;115;0;114;0;0;57.02082999127212;85;0;85;0;85;0;0;42.14583086311418
2025-11-06T21:11:48.825058;400;0;0;0;200;0;200;0;0;198.8311340161713;99;0;99;0;99;0;0;49.210705669002394;101;0;101;0;101;0;0;50.20486133908325
2025-11-06T21:11:50.838078;400;0;4;0;200;0;200;13;0;198.82533744291416;78;0;78;0;78;0;0;38.77094080136826;122;0;122;0;122;13;0;60.64172792008882
2025-11-06T21:11:52.858046;400;0;2;0;200;0;200;11;0;198.21384182793412;121;0;121;0;121;11;0;59.959687152950075;79;0;79;0;79;0;0;39.14723376101699
2025-11-06T21:11:54.878057;400;0;0;0;200;0;200;0;0;198.17174537485127;117;0;117;0;117;0;0;57.96523552214399;83;0;83;0;83;0;0;41.120637165281636
2025-11-06T21:11:56.893057;400;0;0;0;200;0;200;0;0;198.6630999262409;116;0;116;0;116;0;0;57.61229897860986;84;0;84;0;84;0;0;41.71925098451059
2025-11-06T21:11:58.908060;400;0;0;0;200;0;200;0;0;198.6457170772969;117;0;117;0;117;0;0;58.10387224510934;83;0;83;0;83;0;0;41.2189862935391
2025-11-06T21:12:00.922031;400;0;0;0;200;0;200;0;0;198.73817042173954;118;0;118;0;118;0;0;58.62776027441316;82;0;82;0;82;0;0;40.74132493645661
2025-11-06T21:12:02.936036;400;0;0;0;200;0;200;0;0;198.77108753765046;119;0;119;0;119;0;0;59.13439854245101;81;0;81;0;81;0;0;40.25114522637421
2025-11-06T21:12:04.950067;400;0;0;0;200;0;200;0;0;198.73049603805646;116;0;116;0;116;0;0;57.63184385103637;84;0;84;0;84;0;0;41.73340416799186
2025-11-06T21:12:06.964030;400;0;0;0;186;0;186;0;4;198.73021355671568;103;0;103;0;103;0;0;51.17302999085429;67;0;67;0;67;0;0;33.287310770749876
2025-11-06T21:12:08.979470;400;0;0;0;200;0;200;0;0;198.59085991919397;115;0;115;0;115;0;0;57.09487222676827;83;0;83;0;83;0;0;41.20760343323275
2025-11-06T21:12:10.994057;400;0;0;0;200;0;200;0;0;198.70702928465917;119;0;119;0;119;0;0;59.1153412121861;81;0;81;0;81;0;0;40.23817343014348
2025-11-06T21:12:13.009076;400;0;0;0;200;0;200;0;4;198.63612135436904;97;0;97;0;97;0;0;48.16925942843449;69;0;69;0;69;0;0;34.26473093362866
2025-11-06T21:12:15.023029;400;0;0;0;200;0;200;0;0;198.7353689675939;117;0;117;0;117;0;0;58.13009542302121;83;0;83;0;83;0;0;41.23758906077573
2025-11-06T21:12:17.039067;400;0;0;0;200;0;200;0;0;198.52938444376574;117;0;117;0;117;0;0;58.06984494980148;83;0;83;0;83;0;0;41.19484727208139
